"","individualID","siteID","plotID","trapID","collectDate","taxonRank","morphospeciesID","para_sciname","para_morph","col_year","col_month","col_day","dayofyear","expert_sciname","taxonID","col_index"
"1270","NEON.BET.D13.001352","NIWO","NIWO_005","N",2017-07-11,"species",NA,"Cymindis unicolor","Cymindis unicolor",2017,7,11,191,"Cymindis unicolor","CYMUNI1",2
"1271","NEON.BET.D13.001249","NIWO","NIWO_006","N",2017-07-11,"species",NA,"Carabus taedatus","Carabus taedatus",2017,7,11,191,"Carabus taedatus","CARTAE",2
"1272","NEON.BET.D13.001421","NIWO","NIWO_002","N",2017-07-11,"species",NA,"Calathus advena","Calathus advena",2017,7,11,191,"Calathus advena","CALADV",2
"1273","NEON.BET.D13.001503","NIWO","NIWO_007","N",2017-07-11,"species",NA,"Calathus advena","Calathus advena",2017,7,11,191,"Calathus advena","CALADV",2
"1274","NEON.BET.D13.001377","NIWO","NIWO_008","N",2017-07-11,"species",NA,"Amara alpina","Amara alpina",2017,7,11,191,"Amara alpina","AMAALP",2
"1275","NEON.BET.D13.001493","NIWO","NIWO_002","S",2017-07-11,"species",NA,"Calathus advena","Calathus advena",2017,7,11,191,"Calathus advena","CALADV",2
"1276","NEON.BET.D13.001224","NIWO","NIWO_003","N",2017-07-11,"species",NA,"Amara quenseli","Amara quenseli",2017,7,11,191,"Amara quenseli","AMAQUE1",2
"1277","NEON.BET.D13.001424","NIWO","NIWO_008","E",2017-07-11,"species",NA,"Carabus taedatus","Carabus taedatus",2017,7,11,191,"Carabus taedatus","CARTAE",2
"1278","NEON.BET.D13.001234","NIWO","NIWO_010","W",2017-07-11,"species",NA,"Calathus advena","Calathus advena",2017,7,11,191,"Calathus advena","CALADV",2
"1279","NEON.BET.D13.001394","NIWO","NIWO_006","W",2017-07-11,"species",NA,"Amara alpina","Amara alpina",2017,7,11,191,"Amara alpina","AMAALP",2
"1280","NEON.BET.D13.001427","NIWO","NIWO_008","E",2017-07-11,"species",NA,"Carabus taedatus","Carabus taedatus",2017,7,11,191,"Carabus taedatus","CARTAE",2
"1281","NEON.BET.D13.001418","NIWO","NIWO_002","N",2017-07-11,"species",NA,"Calathus advena","Calathus advena",2017,7,11,191,"Calathus advena","CALADV",2
"1282","NEON.BET.D13.001403","NIWO","NIWO_006","W",2017-07-11,"species",NA,"Amara alpina","Amara alpina",2017,7,11,191,"Amara alpina","AMAALP",2
"1283","NEON.BET.D13.001428","NIWO","NIWO_008","E",2017-07-11,"species",NA,"Carabus taedatus","Carabus taedatus",2017,7,11,191,"Carabus taedatus","CARTAE",2
"1284","NEON.BET.D13.001488","NIWO","NIWO_002","S",2017-07-11,"species",NA,"Calathus advena","Calathus advena",2017,7,11,191,"Calathus advena","CALADV",2
"1285","NEON.BET.D13.001487","NIWO","NIWO_002","S",2017-07-11,"species",NA,"Calathus advena","Calathus advena",2017,7,11,191,"Calathus advena","CALADV",2
"1286","NEON.BET.D13.001401","NIWO","NIWO_006","W",2017-07-11,"species",NA,"Amara alpina","Amara alpina",2017,7,11,191,"Amara alpina","AMAALP",2
"1287","NEON.BET.D13.001217","NIWO","NIWO_002","S",2017-07-11,"species",NA,"Calathus advena","Calathus advena",2017,7,11,191,"Calathus advena","CALADV",2
"1288","NEON.BET.D13.001399","NIWO","NIWO_006","W",2017-07-11,"species",NA,"Amara alpina","Amara alpina",2017,7,11,191,"Amara alpina","AMAALP",2
"1289","NEON.BET.D13.001508","NIWO","NIWO_007","N",2017-07-11,"species",NA,"Calathus advena","Calathus advena",2017,7,11,191,"Calathus advena","CALADV",2
"1290","NEON.BET.D13.001354","NIWO","NIWO_005","N",2017-07-11,"species",NA,"Cymindis unicolor","Cymindis unicolor",2017,7,11,191,"Cymindis unicolor","CYMUNI1",2
"1291","NEON.BET.D13.001516","NIWO","NIWO_007","N",2017-07-11,"species",NA,"Calathus advena","Calathus advena",2017,7,11,191,"Calathus advena","CALADV",2
"1292","NEON.BET.D13.001216","NIWO","NIWO_002","S",2017-07-11,"species",NA,"Calathus advena","Calathus advena",2017,7,11,191,"Calathus advena","CALADV",2
"1293","NEON.BET.D13.001225","NIWO","NIWO_003","N",2017-07-11,"species",NA,"Amara quenseli","Amara quenseli",2017,7,11,191,"Amara quenseli","AMAQUE1",2
"1294","NEON.BET.D13.001228","NIWO","NIWO_003","W",2017-07-11,"species",NA,"Amara quenseli","Amara quenseli",2017,7,11,191,"Amara quenseli","AMAQUE1",2
"1295","NEON.BET.D13.001491","NIWO","NIWO_002","S",2017-07-11,"species",NA,"Calathus advena","Calathus advena",2017,7,11,191,"Calathus advena","CALADV",2
"1296","NEON.BET.D13.001223","NIWO","NIWO_003","N",2017-07-11,"species",NA,"Carabus taedatus","Carabus taedatus",2017,7,11,191,"Carabus taedatus","CARTAE",2
"1297","NEON.BET.D13.001353","NIWO","NIWO_005","N",2017-07-11,"species",NA,"Cymindis unicolor","Cymindis unicolor",2017,7,11,191,"Cymindis unicolor","CYMUNI1",2
"1298","NEON.BET.D13.001229","NIWO","NIWO_003","S",2017-07-11,"species",NA,"Amara quenseli","Amara quenseli",2017,7,11,191,"Amara quenseli","AMAQUE1",2
"1299","NEON.BET.D13.001376","NIWO","NIWO_008","N",2017-07-11,"species",NA,"Amara alpina","Amara alpina",2017,7,11,191,"Amara alpina","AMAALP",2
"1300","NEON.BET.D13.001423","NIWO","NIWO_008","E",2017-07-11,"species",NA,"Carabus taedatus","Carabus taedatus",2017,7,11,191,"Carabus taedatus","CARTAE",2
"1301","NEON.BET.D13.001500","NIWO","NIWO_002","S",2017-07-11,"species",NA,"Calathus advena","Calathus advena",2017,7,11,191,"Calathus advena","CALADV",2
"1302","NEON.BET.D13.001257","NIWO","NIWO_005","N",2017-07-11,"species",NA,"Calathus advena","Calathus advena",2017,7,11,191,"Calathus advena","CALADV",2
"1303","NEON.BET.D13.001245","NIWO","NIWO_007","N",2017-07-11,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2017,7,11,191,"Pterostichus restrictus","PTERES",2
"1304","NEON.BET.D13.001220","NIWO","NIWO_002","N",2017-07-11,"species",NA,"Calathus advena","Calathus advena",2017,7,11,191,"Calathus advena","CALADV",2
"1305","NEON.BET.D13.001247","NIWO","NIWO_007","N",2017-07-11,"genus","D13.2017.MorphA","Amara sp.","Amara sp./D13.2017.MorphA",2017,7,11,191,"Amara lindrothi","AMALIN",2
"1306","NEON.BET.D13.001390","NIWO","NIWO_006","W",2017-07-11,"species",NA,"Amara alpina","Amara alpina",2017,7,11,191,"Amara alpina","AMAALP",2
"1307","NEON.BET.D13.001393","NIWO","NIWO_006","W",2017-07-11,"species",NA,"Amara alpina","Amara alpina",2017,7,11,191,"Amara alpina","AMAALP",2
"1308","NEON.BET.D13.001351","NIWO","NIWO_005","N",2017-07-11,"species",NA,"Cymindis unicolor","Cymindis unicolor",2017,7,11,191,"Cymindis unicolor","CYMUNI1",2
"1309","NEON.BET.D13.001219","NIWO","NIWO_002","N",2017-07-11,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2017,7,11,191,"Pterostichus restrictus","PTERES",2
"1310","NEON.BET.D13.001251","NIWO","NIWO_006","N",2017-07-11,"species",NA,"Amara alpina","Amara alpina",2017,7,11,191,"Amara alpina","AMAALP",2
"1311","NEON.BET.D13.001254","NIWO","NIWO_006","W",2017-07-11,"species",NA,"Discoderus parallelus","Discoderus parallelus",2017,7,11,191,"Discoderus parallelus","DISPAR1",2
"1312","NEON.BET.D13.001425","NIWO","NIWO_008","E",2017-07-11,"species",NA,"Carabus taedatus","Carabus taedatus",2017,7,11,191,"Carabus taedatus","CARTAE",2
"1313","NEON.BET.D13.001236","NIWO","NIWO_010","W",2017-07-11,"species",NA,"Calathus advena","Calathus advena",2017,7,11,191,"Calathus advena","CALADV",2
"1314","NEON.BET.D13.001502","NIWO","NIWO_002","S",2017-07-11,"species",NA,"Calathus advena","Calathus advena",2017,7,11,191,"Calathus advena","CALADV",2
"1315","NEON.BET.D13.001237","NIWO","NIWO_010","W",2017-07-11,"species",NA,"Cymindis unicolor","Cymindis unicolor",2017,7,11,191,"Cymindis unicolor","CYMUNI1",2
"1316","NEON.BET.D13.001358","NIWO","NIWO_005","N",2017-07-11,"species",NA,"Cymindis unicolor","Cymindis unicolor",2017,7,11,191,"Cymindis unicolor","CYMUNI1",2
"1317","NEON.BET.D13.001221","NIWO","NIWO_002","N",2017-07-11,"species",NA,"Calathus advena","Calathus advena",2017,7,11,191,"Calathus advena","CALADV",2
"1318","NEON.BET.D13.001397","NIWO","NIWO_006","W",2017-07-11,"species",NA,"Amara alpina","Amara alpina",2017,7,11,191,"Amara alpina","AMAALP",2
"1319","NEON.BET.D13.001515","NIWO","NIWO_007","N",2017-07-11,"species",NA,"Calathus advena","Calathus advena",2017,7,11,191,"Calathus advena","CALADV",2
"1320","NEON.BET.D13.001420","NIWO","NIWO_002","N",2017-07-11,"species",NA,"Calathus advena","Calathus advena",2017,7,11,191,"Calathus advena","CALADV",2
"1321","NEON.BET.D13.001511","NIWO","NIWO_007","N",2017-07-11,"species",NA,"Calathus advena","Calathus advena",2017,7,11,191,"Calathus advena","CALADV",2
"1322","NEON.BET.D13.001246","NIWO","NIWO_007","N",2017-07-11,"genus","D13.2017.MorphA","Amara sp.","Amara sp./D13.2017.MorphA",2017,7,11,191,"Amara lindrothi","AMALIN",2
"1323","NEON.BET.D13.001357","NIWO","NIWO_005","N",2017-07-11,"species",NA,"Cymindis unicolor","Cymindis unicolor",2017,7,11,191,"Cymindis unicolor","CYMUNI1",2
"1324","NEON.BET.D13.001492","NIWO","NIWO_002","S",2017-07-11,"species",NA,"Calathus advena","Calathus advena",2017,7,11,191,"Calathus advena","CALADV",2
"1325","NEON.BET.D13.001232","NIWO","NIWO_010","W",2017-07-11,"species",NA,"Calathus advena","Calathus advena",2017,7,11,191,"Calathus advena","CALADV",2
"1326","NEON.BET.D13.001243","NIWO","NIWO_007","N",2017-07-11,"species",NA,"Carabus taedatus","Carabus taedatus",2017,7,11,191,"Carabus taedatus","CARTAE",2
"1327","NEON.BET.D13.001419","NIWO","NIWO_002","N",2017-07-11,"species",NA,"Calathus advena","Calathus advena",2017,7,11,191,"Calathus advena","CALADV",2
"1328","NEON.BET.D13.001261","NIWO","NIWO_005","N",2017-07-11,"genus","D13.2017.MorphA","Amara sp.","Amara sp./D13.2017.MorphA",2017,7,11,191,"Amara lindrothi","AMALIN",2
"1329","NEON.BET.D13.001378","NIWO","NIWO_008","N",2017-07-11,"species",NA,"Amara alpina","Amara alpina",2017,7,11,191,"Amara alpina","AMAALP",2
"1330","NEON.BET.D13.001256","NIWO","NIWO_005","N",2017-07-11,"species",NA,"Calathus advena","Calathus advena",2017,7,11,191,"Calathus advena","CALADV",2
"1331","NEON.BET.D13.001244","NIWO","NIWO_007","N",2017-07-11,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2017,7,11,191,"Pterostichus restrictus","PTERES",2
"1332","NEON.BET.D13.001391","NIWO","NIWO_006","W",2017-07-11,"species",NA,"Amara alpina","Amara alpina",2017,7,11,191,"Amara alpina","AMAALP",2
"1333","NEON.BET.D13.001489","NIWO","NIWO_002","S",2017-07-11,"species",NA,"Calathus advena","Calathus advena",2017,7,11,191,"Calathus advena","CALADV",2
"1334","NEON.BET.D13.001505","NIWO","NIWO_007","N",2017-07-11,"species",NA,"Calathus advena","Calathus advena",2017,7,11,191,"Calathus advena","CALADV",2
"1335","NEON.BET.D13.001211","NIWO","NIWO_001","N",2017-07-11,"species",NA,"Calathus advena","Calathus advena",2017,7,11,191,"Calathus advena","CALADV",2
"1336","NEON.BET.D13.001510","NIWO","NIWO_007","N",2017-07-11,"species",NA,"Calathus advena","Calathus advena",2017,7,11,191,"Calathus advena","CALADV",2
"1337","NEON.BET.D13.001271","NIWO","NIWO_004","N",2017-07-11,"genus","D13.2017.MorphA","Amara sp.","Amara sp./D13.2017.MorphA",2017,7,11,191,"Amara lindrothi","AMALIN",2
"1338","NEON.BET.D13.001272","NIWO","NIWO_005","W",2017-07-11,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2017,7,11,191,"Pterostichus restrictus","PTERES",2
"1339","NEON.BET.D13.001356","NIWO","NIWO_005","N",2017-07-11,"species",NA,"Cymindis unicolor","Cymindis unicolor",2017,7,11,191,"Cymindis unicolor","CYMUNI1",2
"1340","NEON.BET.D13.001382","NIWO","NIWO_005","N",2017-07-25,"species",NA,"Cymindis unicolor","Cymindis unicolor",2017,7,25,205,"Cymindis unicolor","CYMUNI1",3
"1341","NEON.BET.D13.001263","NIWO","NIWO_003","E",2017-07-25,"species",NA,"Carabus taedatus","Carabus taedatus",2017,7,25,205,"Carabus taedatus","CARTAE",3
"1342","NEON.BET.D13.001279","NIWO","NIWO_002","N",2017-07-25,"species",NA,"Calathus advena","Calathus advena",2017,7,25,205,"Calathus advena","CALADV",3
"1343","NEON.BET.D13.001296","NIWO","NIWO_008","N",2017-07-25,"species",NA,"Amara alpina","Amara alpina",2017,7,25,205,"Amara alpina","AMAALP",3
"1344","NEON.BET.D13.001323","NIWO","NIWO_008","W",2017-07-25,"species",NA,"Amara quenseli","Amara quenseli",2017,7,25,205,"Amara quenseli","AMAQUE1",3
"1345","NEON.BET.D13.001434","NIWO","NIWO_007","N",2017-07-25,"species",NA,"Calathus advena","Calathus advena",2017,7,25,205,"Calathus advena","CALADV",3
"1346","NEON.BET.D13.001288","NIWO","NIWO_006","N",2017-07-25,"species",NA,"Amara alpina","Amara alpina",2017,7,25,205,"Amara alpina","AMAALP",3
"1347","NEON.BET.D13.001433","NIWO","NIWO_007","N",2017-07-25,"species",NA,"Calathus advena","Calathus advena",2017,7,25,205,"Calathus advena","CALADV",3
"1348","NEON.BET.D13.001440","NIWO","NIWO_006","E",2017-07-25,"species",NA,"Carabus taedatus","Carabus taedatus",2017,7,25,205,"Carabus taedatus","CARTAE",3
"1349","NEON.BET.D13.001276","NIWO","NIWO_002","N",2017-07-25,"species",NA,"Calathus advena","Calathus advena",2017,7,25,205,"Calathus advena","CALADV",3
"1350","NEON.BET.D13.001282","NIWO","NIWO_002","S",2017-07-25,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2017,7,25,205,"Pterostichus restrictus","PTERES",3
"1351","NEON.BET.D13.001278","NIWO","NIWO_002","N",2017-07-25,"species",NA,"Calathus advena","Calathus advena",2017,7,25,205,"Calathus advena","CALADV",3
"1352","NEON.BET.D13.001411","NIWO","NIWO_006","W",2017-07-25,"species",NA,"Amara alpina","Amara alpina",2017,7,25,205,"Amara alpina","AMAALP",3
"1353","NEON.BET.D13.001284","NIWO","NIWO_002","S",2017-07-25,"species",NA,"Calathus advena","Calathus advena",2017,7,25,205,"Calathus advena","CALADV",3
"1354","NEON.BET.D13.001442","NIWO","NIWO_008","E",2017-07-25,"species",NA,"Carabus taedatus","Carabus taedatus",2017,7,25,205,"Carabus taedatus","CARTAE",3
"1355","NEON.BET.D13.001325","NIWO","NIWO_008","W",2017-07-25,"species",NA,"Amara quenseli","Amara quenseli",2017,7,25,205,"Amara quenseli","AMAQUE1",3
"1356","NEON.BET.D13.001407","NIWO","NIWO_006","W",2017-07-25,"species",NA,"Amara alpina","Amara alpina",2017,7,25,205,"Amara alpina","AMAALP",3
"1357","NEON.BET.D13.001384","NIWO","NIWO_005","N",2017-07-25,"species",NA,"Cymindis unicolor","Cymindis unicolor",2017,7,25,205,"Cymindis unicolor","CYMUNI1",3
"1358","NEON.BET.D13.001322","NIWO","NIWO_008","W",2017-07-25,"species",NA,"Amara quenseli","Amara quenseli",2017,7,25,205,"Amara quenseli","AMAQUE1",3
"1359","NEON.BET.D13.001447","NIWO","NIWO_008","W",2017-07-25,"species",NA,"Carabus taedatus","Carabus taedatus",2017,7,25,205,"Carabus taedatus","CARTAE",3
"1360","NEON.BET.D13.001321","NIWO","NIWO_010","W",2017-07-25,"species",NA,"Cymindis unicolor","Cymindis unicolor",2017,7,25,205,"Cymindis unicolor","CYMUNI1",3
"1361","NEON.BET.D13.001445","NIWO","NIWO_008","W",2017-07-25,"species",NA,"Carabus taedatus","Carabus taedatus",2017,7,25,205,"Carabus taedatus","CARTAE",3
"1362","NEON.BET.D13.001432","NIWO","NIWO_007","N",2017-07-25,"species",NA,"Calathus advena","Calathus advena",2017,7,25,205,"Calathus advena","CALADV",3
"1363","NEON.BET.D13.001287","NIWO","NIWO_006","N",2017-07-25,"species",NA,"Amara alpina","Amara alpina",2017,7,25,205,"Amara alpina","AMAALP",3
"1364","NEON.BET.D13.001381","NIWO","NIWO_005","N",2017-07-25,"species",NA,"Cymindis unicolor","Cymindis unicolor",2017,7,25,205,"Cymindis unicolor","CYMUNI1",3
"1365","NEON.BET.D13.001319","NIWO","NIWO_007","N",2017-07-25,"genus","D13.2017.MorphA","Amara sp.","Amara sp./D13.2017.MorphA",2017,7,25,205,"Amara lindrothi","AMALIN",3
"1366","NEON.BET.D13.001327","NIWO","NIWO_008","W",2017-07-25,"species",NA,"Cymindis cribricollis","Cymindis cribricollis",2017,7,25,205,"Cymindis cribricollis","CYMCRI",3
"1367","NEON.BET.D13.001406","NIWO","NIWO_006","W",2017-07-25,"species",NA,"Amara alpina","Amara alpina",2017,7,25,205,"Amara alpina","AMAALP",3
"1368","NEON.BET.D13.001281","NIWO","NIWO_002","S",2017-07-25,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2017,7,25,205,"Pterostichus restrictus","PTERES",3
"1369","NEON.BET.D13.001273","NIWO","NIWO_002","N",2017-07-25,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2017,7,25,205,"Pterostichus restrictus","PTERES",3
"1370","NEON.BET.D13.001386","NIWO","NIWO_005","N",2017-07-25,"species",NA,"Cymindis unicolor","Cymindis unicolor",2017,7,25,205,"Cymindis unicolor","CYMUNI1",3
"1371","NEON.BET.D13.001317","NIWO","NIWO_007","N",2017-07-25,"species",NA,"Carabus taedatus","Carabus taedatus",2017,7,25,205,"Carabus taedatus","CARTAE",3
"1372","NEON.BET.D13.001267","NIWO","NIWO_003","S",2017-07-25,"species",NA,"Carabus taedatus","Carabus taedatus",2017,7,25,205,"Carabus taedatus","CARTAE",3
"1373","NEON.BET.D13.001291","NIWO","NIWO_005","N",2017-07-25,"species",NA,"Calathus advena","Calathus advena",2017,7,25,205,"Calathus advena","CALADV",3
"1374","NEON.BET.D13.001280","NIWO","NIWO_002","E",2017-07-25,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2017,7,25,205,"Pterostichus restrictus","PTERES",3
"1375","NEON.BET.D13.001297","NIWO","NIWO_008","N",2017-07-25,"species",NA,"Amara alpina","Amara alpina",2017,7,25,205,"Amara alpina","AMAALP",3
"1376","NEON.BET.D13.001438","NIWO","NIWO_006","E",2017-07-25,"species",NA,"Carabus taedatus","Carabus taedatus",2017,7,25,205,"Carabus taedatus","CARTAE",3
"1377","NEON.BET.D13.001269","NIWO","NIWO_003","S",2017-07-25,"species",NA,"Carabus taedatus","Carabus taedatus",2017,7,25,205,"Carabus taedatus","CARTAE",3
"1378","NEON.BET.D13.001430","NIWO","NIWO_007","N",2017-07-25,"species",NA,"Calathus advena","Calathus advena",2017,7,25,205,"Calathus advena","CALADV",3
"1379","NEON.BET.D13.001324","NIWO","NIWO_008","W",2017-07-25,"species",NA,"Amara quenseli","Amara quenseli",2017,7,25,205,"Amara quenseli","AMAQUE1",3
"1380","NEON.BET.D13.001436","NIWO","NIWO_006","W",2017-07-25,"species",NA,"Carabus taedatus","Carabus taedatus",2017,7,25,205,"Carabus taedatus","CARTAE",3
"1381","NEON.BET.D13.001408","NIWO","NIWO_006","W",2017-07-25,"species",NA,"Amara alpina","Amara alpina",2017,7,25,205,"Amara alpina","AMAALP",3
"1382","NEON.BET.D13.001290","NIWO","NIWO_005","N",2017-07-25,"species",NA,"Calathus advena","Calathus advena",2017,7,25,205,"Calathus advena","CALADV",3
"1383","NEON.BET.D13.001405","NIWO","NIWO_006","W",2017-07-25,"species",NA,"Amara alpina","Amara alpina",2017,7,25,205,"Amara alpina","AMAALP",3
"1384","NEON.BET.D13.001292","NIWO","NIWO_008","N",2017-07-25,"species",NA,"Amara alpina","Amara alpina",2017,7,25,205,"Amara alpina","AMAALP",3
"1385","NEON.BET.D13.001264","NIWO","NIWO_004","N",2017-07-25,"species",NA,"Harpalus nigritarsis","Harpalus nigritarsis",2017,7,25,205,"Harpalus nigritarsis","HARNIG",3
"1386","NEON.BET.D13.001415","NIWO","NIWO_006","W",2017-07-25,"species",NA,"Amara alpina","Amara alpina",2017,7,25,205,"Amara alpina","AMAALP",3
"1387","NEON.BET.D13.001265","NIWO","NIWO_005","N",2017-07-25,"species",NA,"Calathus advena","Calathus advena",2017,7,25,205,"Calathus advena","CALADV",3
"1388","NEON.BET.D13.001409","NIWO","NIWO_006","W",2017-07-25,"species",NA,"Amara alpina","Amara alpina",2017,7,25,205,"Amara alpina","AMAALP",3
"1389","NEON.BET.D13.001320","NIWO","NIWO_007","N",2017-07-25,"species",NA,"Discoderus parallelus","Discoderus parallelus",2017,7,25,205,"Discoderus parallelus","DISPAR1",3
"1390","NEON.BET.D13.001431","NIWO","NIWO_007","N",2017-07-25,"species",NA,"Calathus advena","Calathus advena",2017,7,25,205,"Calathus advena","CALADV",3
"1391","NEON.BET.D13.001429","NIWO","NIWO_007","N",2017-07-25,"species",NA,"Calathus advena","Calathus advena",2017,7,25,205,"Calathus advena","CALADV",3
"1392","NEON.BET.D13.001326","NIWO","NIWO_008","W",2017-07-25,"species",NA,"Amara quenseli","Amara quenseli",2017,7,25,205,"Amara quenseli","AMAQUE1",3
"1393","NEON.BET.D13.001435","NIWO","NIWO_007","N",2017-07-25,"species",NA,"Calathus advena","Calathus advena",2017,7,25,205,"Calathus advena","CALADV",3
"1394","NEON.BET.D13.001439","NIWO","NIWO_006","E",2017-07-25,"species",NA,"Carabus taedatus","Carabus taedatus",2017,7,25,205,"Carabus taedatus","CARTAE",3
"1395","NEON.BET.D13.001410","NIWO","NIWO_006","W",2017-07-25,"species",NA,"Amara alpina","Amara alpina",2017,7,25,205,"Amara alpina","AMAALP",3
"1396","NEON.BET.D13.001441","NIWO","NIWO_008","E",2017-07-25,"species",NA,"Carabus taedatus","Carabus taedatus",2017,7,25,205,"Carabus taedatus","CARTAE",3
"1397","NEON.BET.D13.001268","NIWO","NIWO_003","S",2017-07-25,"species",NA,"Carabus taedatus","Carabus taedatus",2017,7,25,205,"Carabus taedatus","CARTAE",3
"1398","NEON.BET.D13.001385","NIWO","NIWO_005","N",2017-07-25,"species",NA,"Cymindis unicolor","Cymindis unicolor",2017,7,25,205,"Cymindis unicolor","CYMUNI1",3
"1399","NEON.BET.D13.001295","NIWO","NIWO_008","N",2017-07-25,"species",NA,"Amara alpina","Amara alpina",2017,7,25,205,"Amara alpina","AMAALP",3
